season,week,game_id,home_team,away_team,point_diff,off_yards_gained_h,off_yards_gained_a,off_pass_yards_h,off_pass_yards_a,off_rush_yards_h,off_rush_yards_a,off_turnovers_h,off_turnovers_a,off_touchdowns_h,off_touchdowns_a,off_epa_per_play_h,off_epa_per_play_a,def_epa_per_play_h,def_epa_per_play_a,off_wpa_h,off_wpa_a,def_wpa_h,def_wpa_a,off_cpoe_h,off_cpoe_a,off_success_rate_h,off_success_rate_a,off_qb_epa_h,off_qb_epa_a,def_sacks_h,def_sacks_a,def_qb_hits_h,def_qb_hits_a,off_red_zone_td_rate_h,off_red_zone_td_rate_a,off_third_down_conv_rate_h,off_third_down_conv_rate_a,off_fourth_down_conv_rate_h,off_fourth_down_conv_rate_a,off_first_downs_h,off_first_downs_a,off_pass_rate_h,off_pass_rate_a,off_shotgun_rate_h,off_shotgun_rate_a,off_no_huddle_rate_h,off_no_huddle_rate_a,timeouts_remaining_h,timeouts_remaining_a,score_differential_pre,total_plays,first_half_plays,second_half_plays,overtime_plays,roof,surface,home_win,away_wins,tie_flag,home_team_wins_10season,away_team_wins_10season,ties_10season,home_win_streak_last_3,home_losing_streak_last_3,home_points_scored_last_3,home_points_allowed_last_3,home_wins_to_date,home_losses_to_date,home_ties_to_date,away_win_streak_last_3,away_losing_streak_last_3,away_points_scored_last_3,away_points_allowed_last_3,away_wins_to_date,away_losses_to_date,away_ties_to_date,same_conference,same_division,special_game,gameday,gametime,spread_line,total_line,outdoor_game
2024,13,2024_13_TB_CAR,CAR,TB,-3.0,367.0,445.0,306.0,219.0,61.0,228.0,202.0,186.0,2.0,2.0,-0.076,-0.026,-0.026,-0.076,0.19,0.64,0.64,0.19,3.022,-1.841,0.506,0.5,-6.721,-2.725,4.0,1.0,6.0,11.0,0.0,0.001,0.067,0.02,0.0,0.01,19.0,27.0,0.578,0.394,0.622,0.423,0.056,0.029,1.0,1.0,-1.165,211,104,88,19,outdoors,grass,0,1,0,9,11,0,2.0,1.0,23.333,23.0,3.0,8.0,0.0,1.0,2.0,24.667,20.0,5.0,6.0,0.0,True,True,False,2024-12-01,16:05,-6.5,46.0,True
2024,13,2024_13_TEN_WAS,WAS,TEN,23.0,463.0,245.0,221.0,210.0,243.0,35.0,201.0,188.0,6.0,2.0,0.151,-0.127,-0.127,0.151,0.223,-0.21,-0.21,0.223,10.919,-10.168,0.58,0.361,15.107,-9.126,2.0,2.0,8.0,2.0,0.001,0.0,0.093,0.069,0.01,0.0,29.0,12.0,0.416,0.597,0.772,0.736,0.535,0.056,3.0,0.0,2.74,182,93,89,0,outdoors,grass,1,0,0,1,2,0,0.0,3.0,23.667,29.333,7.0,5.0,0.0,1.0,2.0,20.667,25.667,3.0,8.0,0.0,False,False,False,2024-12-01,13:00,6.0,45.0,True
2024,14,2024_14_ATL_MIN,MIN,ATL,21.0,433.0,498.0,326.0,338.0,110.0,160.0,201.0,187.0,6.0,2.0,0.294,0.0,0.0,0.294,0.776,0.292,0.292,0.776,13.238,-7.057,0.525,0.549,23.519,0.038,1.0,4.0,4.0,7.0,0.001,0.001,0.101,0.078,0.0,0.011,23.0,25.0,0.444,0.44,0.432,0.659,0.111,0.11,1.0,1.0,-1.308,181,87,94,0,dome,sportturf,1,0,0,5,1,0,3.0,0.0,25.333,20.667,10.0,2.0,0.0,0.0,3.0,12.0,25.0,6.0,6.0,0.0,True,False,False,2024-12-08,13:00,6.0,46.5,False
2024,14,2024_14_BUF_LA,LA,BUF,2.0,457.0,445.0,320.0,418.0,137.0,27.0,201.0,186.0,5.0,7.0,0.261,0.309,0.309,0.261,0.76,0.307,0.307,0.76,7.788,-5.569,0.558,0.55,24.841,24.681,0.0,0.0,1.0,3.0,0.001,0.001,0.118,0.063,0.011,0.0,28.0,24.0,0.365,0.562,0.354,0.588,0.042,0.15,1.0,0.0,-1.932,185,83,102,0,dome,matrixturf,1,0,0,0,3,0,2.0,1.0,23.0,24.333,6.0,6.0,0.0,3.0,0.0,31.667,17.0,10.0,2.0,0.0,False,False,False,2024-12-08,16:25,-3.5,49.5,False
2024,14,2024_14_CAR_PHI,PHI,CAR,6.0,294.0,302.0,135.0,214.0,160.0,89.0,201.0,186.0,3.0,2.0,0.037,-0.001,-0.001,0.037,0.383,-0.049,-0.049,0.383,4.766,-2.416,0.446,0.398,2.73,-0.105,1.0,4.0,8.0,4.0,0.001,0.001,0.097,0.084,0.0,0.036,18.0,19.0,0.387,0.518,0.693,0.494,0.253,0.072,3.0,0.0,-1.316,166,88,78,0,outdoors,grass,1,0,0,3,2,0,3.0,0.0,29.0,19.0,10.0,2.0,0.0,1.0,2.0,23.333,24.333,3.0,9.0,0.0,True,False,False,2024-12-08,13:00,14.0,44.5,True
2024,14,2024_14_CHI_SF,SF,CHI,25.0,452.0,162.0,326.0,113.0,127.0,49.0,201.0,187.0,5.0,2.0,0.307,-0.069,-0.069,0.307,0.309,-0.166,-0.166,0.309,14.975,4.425,0.506,0.478,23.631,-4.617,7.0,1.0,7.0,3.0,0.001,0.001,0.08,0.06,0.027,0.0,22.0,14.0,0.364,0.5,0.377,0.603,0.0,0.176,2.0,1.0,-1.366,152,74,78,0,outdoors,grass,1,0,0,3,4,0,0.0,3.0,12.333,31.0,5.0,7.0,0.0,0.0,3.0,22.0,24.333,4.0,8.0,0.0,True,False,False,2024-12-08,16:25,3.0,43.5,True
2024,14,2024_14_CIN_DAL,DAL,CIN,-7.0,322.0,433.0,169.0,359.0,153.0,76.0,201.0,187.0,2.0,3.0,0.028,0.125,0.125,0.028,0.239,0.768,0.768,0.239,-15.949,8.008,0.506,0.529,2.157,10.883,2.0,3.0,8.0,7.0,0.001,0.001,0.053,0.047,0.013,0.0,17.0,23.0,0.468,0.591,0.545,0.614,0.039,0.034,0.0,3.0,-1.612,172,87,85,0,closed,matrixturf,0,1,0,3,0,0,2.0,1.0,23.667,26.667,5.0,7.0,0.0,0.0,3.0,33.0,37.667,4.0,8.0,0.0,False,False,False,2024-12-09,20:15,-5.0,51.0,False
2024,14,2024_14_CLE_PIT,PIT,CLE,13.0,267.0,300.0,159.0,201.0,110.0,99.0,203.0,186.0,3.0,2.0,-0.029,-0.181,-0.181,-0.029,-0.046,-0.499,-0.499,-0.046,-1.689,0.412,0.432,0.413,-2.319,-16.673,3.0,1.0,6.0,7.0,0.001,0.0,0.074,0.022,0.0,0.033,15.0,20.0,0.378,0.511,0.39,0.739,0.22,0.185,2.0,0.0,-2.368,182,96,86,0,outdoors,grass,1,0,0,14,6,1,2.0,1.0,27.0,26.0,9.0,3.0,0.0,1.0,2.0,23.333,31.667,3.0,9.0,0.0,True,True,False,2024-12-08,13:00,6.0,43.0,True
2024,14,2024_14_GB_DET,DET,GB,3.0,391.0,298.0,289.0,223.0,102.0,76.0,201.0,187.0,4.0,4.0,0.077,0.115,0.115,0.077,0.831,0.387,0.387,0.831,5.489,2.458,0.543,0.493,7.226,12.919,1.0,1.0,7.0,3.0,0.001,0.001,0.074,0.015,0.043,0.0,27.0,17.0,0.474,0.391,0.326,0.449,0.021,0.014,1.0,0.0,-1.982,175,86,89,0,dome,fieldturf,1,0,0,11,10,0,3.0,0.0,33.0,10.667,11.0,1.0,0.0,3.0,0.0,29.333,15.333,9.0,3.0,0.0,True,True,False,2024-12-05,20:15,3.0,53.0,False
2024,14,2024_14_JAX_TEN,TEN,JAX,-4.0,272.0,291.0,146.0,225.0,126.0,68.0,201.0,186.0,0.0,1.0,-0.096,-0.025,-0.025,-0.096,-0.684,-0.16,-0.16,-0.684,-9.177,7.801,0.405,0.431,-7.107,-1.815,1.0,2.0,6.0,3.0,0.0,0.0,0.108,0.087,0.0,0.014,17.0,16.0,0.473,0.479,0.527,0.589,0.041,0.164,1.0,2.0,-1.034,155,73,82,0,outdoors,grass,0,1,0,13,7,0,1.0,2.0,21.333,30.667,3.0,9.0,0.0,0.0,3.0,11.0,29.0,2.0,10.0,0.0,True,True,False,2024-12-08,13:00,3.0,40.0,True
2024,14,2024_14_LAC_KC,KC,LAC,2.0,298.0,288.0,221.0,215.0,79.0,73.0,201.0,186.0,1.0,2.0,0.091,0.081,0.081,0.091,0.793,0.198,0.198,0.793,0.122,8.471,0.535,0.419,7.785,6.02,3.0,3.0,7.0,12.0,0.0,0.001,0.095,0.081,0.0,0.014,20.0,18.0,0.529,0.514,0.586,0.486,0.034,0.027,0.0,0.0,-1.714,173,94,79,0,outdoors,grass,1,0,0,18,3,0,2.0,1.0,23.333,24.667,11.0,1.0,0.0,2.0,1.0,24.667,23.333,8.0,4.0,0.0,True,True,False,2024-12-08,20:20,5.0,43.5,True
2024,14,2024_14_LV_TB,TB,LV,15.0,420.0,286.0,280.0,202.0,140.0,85.0,202.0,187.0,4.0,1.0,0.062,-0.13,-0.13,0.062,0.108,-0.338,-0.338,0.108,-2.295,-3.3,0.481,0.443,4.778,-10.273,2.0,4.0,6.0,7.0,0.001,0.0,0.068,0.051,0.014,0.038,21.0,16.0,0.494,0.538,0.519,0.55,0.026,0.112,3.0,0.0,-1.847,164,82,82,0,outdoors,grass,1,0,0,1,1,0,2.0,1.0,25.333,17.667,6.0,6.0,0.0,0.0,3.0,18.333,27.333,2.0,10.0,0.0,False,False,False,2024-12-08,13:00,7.0,47.0,True
2024,14,2024_14_NO_NYG,NYG,NO,-3.0,327.0,292.0,274.0,203.0,53.0,90.0,201.0,186.0,1.0,2.0,-0.184,-0.153,-0.153,-0.184,-0.774,-0.261,-0.261,-0.774,-18.135,-0.491,0.337,0.395,-17.994,-13.118,2.0,2.0,4.0,13.0,0.0,0.001,0.052,0.059,0.021,0.0,16.0,18.0,0.602,0.414,0.592,0.437,0.286,0.011,0.0,2.0,-1.184,195,94,101,0,outdoors,fieldturf,0,1,0,2,3,0,0.0,3.0,14.667,25.667,2.0,10.0,0.0,2.0,1.0,23.0,17.333,4.0,8.0,0.0,True,False,False,2024-12-08,13:00,-5.5,41.0,True
2024,14,2024_14_NYJ_MIA,MIA,NYJ,6.0,377.0,402.0,336.0,319.0,41.0,83.0,201.0,186.0,3.0,2.0,0.225,0.202,0.202,0.225,1.227,0.774,0.774,1.227,3.317,2.229,0.622,0.568,20.26,17.807,3.0,0.0,6.0,0.0,0.001,0.001,0.011,0.046,0.023,0.023,26.0,23.0,0.56,0.511,0.714,0.557,0.055,0.0,2.0,1.0,-1.14,193,89,93,11,outdoors,grass,1,0,0,14,6,0,2.0,1.0,28.333,21.333,5.0,7.0,0.0,0.0,3.0,18.0,28.333,3.0,9.0,0.0,True,True,False,2024-12-08,13:00,6.5,45.0,True
2024,14,2024_14_SEA_ARI,ARI,SEA,-12.0,358.0,409.0,252.0,233.0,107.0,176.0,201.0,186.0,2.0,3.0,-0.115,0.093,0.093,-0.115,-0.319,0.219,0.219,-0.319,-7.176,10.458,0.494,0.518,-9.988,7.734,0.0,2.0,2.0,5.0,0.0,0.001,0.047,0.085,0.012,0.0,21.0,18.0,0.534,0.373,0.602,0.602,0.182,0.108,0.0,3.0,-1.795,178,88,90,0,closed,grass,0,1,0,6,14,1,1.0,2.0,19.667,15.0,6.0,6.0,0.0,3.0,0.0,20.667,14.667,7.0,5.0,0.0,True,True,False,2024-12-08,16:05,3.0,45.5,False
2024,15,2024_15_ATL_LV,LV,ATL,-6.0,249.0,261.0,211.0,95.0,38.0,166.0,202.0,186.0,1.0,1.0,-0.288,-0.196,-0.196,-0.288,-0.69,-0.143,-0.143,-0.69,-2.842,-2.543,0.386,0.342,-23.868,-15.487,3.0,4.0,3.0,6.0,0.0,0.0,0.049,0.051,0.024,0.0,16.0,14.0,0.56,0.278,0.821,0.544,0.119,0.038,0.0,2.0,-0.374,172,75,97,0,dome,grass,0,1,0,0,2,0,0.0,3.0,16.333,25.333,2.0,11.0,0.0,0.0,3.0,13.333,32.333,6.0,7.0,0.0,False,False,False,2024-12-16,20:30,-6.5,44.5,False
2024,15,2024_15_BAL_NYG,NYG,BAL,-21.0,236.0,445.0,181.0,296.0,56.0,150.0,201.0,187.0,2.0,5.0,-0.038,0.311,0.311,-0.038,-0.159,0.389,0.389,-0.159,-2.859,24.186,0.405,0.583,-3.201,22.369,3.0,3.0,4.0,7.0,0.0,0.001,0.024,0.125,0.037,0.0,19.0,25.0,0.571,0.397,0.667,0.548,0.024,0.041,0.0,2.0,-2.898,166,81,85,0,outdoors,fieldturf,0,1,0,2,1,0,0.0,3.0,12.667,23.667,2.0,11.0,0.0,1.0,2.0,21.667,21.667,8.0,5.0,0.0,False,False,False,2024-12-15,13:00,-16.5,43.5,True
2024,15,2024_15_BUF_DET,DET,BUF,-6.0,521.0,559.0,486.0,389.0,35.0,171.0,202.0,186.0,6.0,6.0,0.183,0.365,0.365,0.183,0.105,0.64,0.64,0.105,-1.286,5.223,0.545,0.6,25.057,32.815,0.0,3.0,3.0,10.0,0.001,0.001,0.061,0.056,0.031,0.011,30.0,27.0,0.646,0.418,0.566,0.604,0.111,0.033,2.0,1.0,-2.384,200,92,108,0,dome,fieldturf,0,1,0,0,3,0,3.0,0.0,27.0,19.0,12.0,1.0,0.0,2.0,1.0,35.667,25.0,10.0,3.0,0.0,False,False,False,2024-12-15,16:25,2.5,55.5,False
2024,15,2024_15_CHI_MIN,MIN,CHI,18.0,329.0,284.0,215.0,174.0,114.0,111.0,201.0,187.0,3.0,1.0,0.046,-0.171,-0.171,0.046,0.087,-0.322,-0.322,0.087,-4.46,-5.188,0.526,0.424,4.416,-14.568,2.0,2.0,3.0,8.0,0.001,0.0,0.074,0.012,0.0,0.012,24.0,16.0,0.495,0.453,0.474,0.547,0.168,0.151,2.0,0.0,0.0,191,85,106,0,dome,sportturf,1,0,0,13,8,0,3.0,0.0,31.667,23.333,11.0,2.0,0.0,0.0,3.0,20.0,30.333,4.0,9.0,0.0,True,True,False,2024-12-16,20:00,7.0,43.5,False
2024,15,2024_15_CIN_TEN,TEN,CIN,-10.0,374.0,370.0,303.0,269.0,71.0,101.0,203.0,187.0,5.0,4.0,-0.033,0.105,0.105,-0.033,-0.388,0.179,0.179,-0.388,7.106,8.358,0.553,0.478,-2.817,9.483,1.0,1.0,6.0,5.0,0.001,0.001,0.06,0.112,0.0,0.0,25.0,23.0,0.512,0.456,0.605,0.667,0.174,0.022,0.0,1.0,-2.909,188,97,91,0,outdoors,grass,0,1,0,2,3,0,1.0,2.0,19.0,26.333,3.0,10.0,0.0,1.0,2.0,30.667,32.667,5.0,8.0,0.0,True,False,False,2024-12-15,13:00,-6.0,46.5,True
2024,15,2024_15_DAL_CAR,CAR,DAL,-16.0,235.0,410.0,187.0,199.0,48.0,212.0,203.0,187.0,2.0,3.0,-0.09,0.184,0.184,-0.09,-0.236,0.33,0.33,-0.236,0.712,-4.05,0.474,0.545,-6.832,16.17,1.0,6.0,3.0,10.0,0.0,0.001,0.04,0.069,0.013,0.0,16.0,24.0,0.553,0.337,0.671,0.404,0.105,0.045,0.0,2.0,-0.339,176,87,89,0,outdoors,grass,0,1,0,2,2,0,0.0,3.0,22.0,26.0,3.0,10.0,0.0,2.0,1.0,27.0,24.333,5.0,8.0,0.0,True,False,False,2024-12-15,13:00,2.5,42.0,True
2024,15,2024_15_GB_SEA,SEA,GB,-17.0,208.0,369.0,135.0,233.0,73.0,136.0,201.0,187.0,1.0,3.0,-0.193,0.088,0.088,-0.193,-0.227,0.34,0.34,-0.227,-2.467,13.333,0.434,0.538,-14.683,7.069,0.0,7.0,6.0,12.0,0.0,0.001,0.054,0.062,0.0,0.0,13.0,20.0,0.571,0.375,0.688,0.575,0.169,0.062,1.0,0.0,-1.707,168,76,92,0,outdoors,fieldturf,0,1,0,2,4,0,3.0,0.0,24.0,15.0,8.0,5.0,0.0,2.0,1.0,33.0,20.333,9.0,4.0,0.0,True,False,False,2024-12-15,20:20,-3.0,48.0,True
2024,15,2024_15_IND_DEN,DEN,IND,18.0,193.0,310.0,143.0,175.0,53.0,135.0,201.0,189.0,3.0,2.0,-0.193,-0.382,-0.382,-0.193,-0.392,-0.861,-0.861,-0.392,-9.108,-16.093,0.395,0.359,-15.609,-30.148,2.0,1.0,9.0,1.0,0.001,0.0,0.074,0.044,0.0,0.022,13.0,18.0,0.476,0.5,0.537,0.783,0.061,0.087,2.0,1.0,-1.42,183,89,94,0,outdoors,grass,1,0,0,3,3,0,3.0,0.0,36.0,19.0,8.0,5.0,0.0,2.0,1.0,19.667,25.0,6.0,7.0,0.0,True,False,False,2024-12-15,16:25,4.5,43.5,True
2024,15,2024_15_KC_CLE,CLE,KC,-14.0,266.0,311.0,141.0,191.0,126.0,122.0,202.0,187.0,1.0,3.0,-0.337,-0.079,-0.079,-0.337,-0.406,0.18,0.18,-0.406,-4.921,-6.805,0.44,0.424,-25.296,-7.302,0.0,5.0,12.0,10.0,0.0,0.001,0.055,0.076,0.0,0.0,15.0,18.0,0.573,0.452,0.667,0.57,0.173,0.0,0.0,2.0,0.726,177,85,92,0,outdoors,grass,0,1,0,0,3,0,1.0,2.0,23.333,29.0,3.0,10.0,0.0,3.0,0.0,22.667,20.333,12.0,1.0,0.0,True,False,False,2024-12-15,13:00,-4.5,41.5,True
2024,15,2024_15_LA_SF,SF,LA,-6.0,191.0,302.0,128.0,171.0,63.0,131.0,201.0,186.0,0.0,0.0,-0.179,-0.053,-0.053,-0.179,-0.403,0.143,0.143,-0.403,-19.977,-4.345,0.343,0.45,-12.507,-4.257,0.0,3.0,5.0,3.0,0.0,0.0,0.043,0.051,0.0,0.013,11.0,14.0,0.493,0.35,0.535,0.312,0.014,0.012,0.0,0.0,-0.556,160,82,78,0,outdoors,grass,0,1,0,14,7,0,1.0,2.0,19.333,28.667,6.0,7.0,0.0,2.0,1.0,28.333,31.0,7.0,6.0,0.0,True,True,False,2024-12-12,20:15,3.0,48.5,True
2024,15,2024_15_MIA_HOU,HOU,MIA,8.0,181.0,224.0,110.0,172.0,73.0,52.0,202.0,187.0,2.0,1.0,-0.113,-0.169,-0.169,-0.113,-0.104,-0.53,-0.53,-0.104,3.935,-0.85,0.462,0.47,-7.37,-13.993,3.0,4.0,3.0,5.0,0.001,0.0,0.077,0.049,0.015,0.025,11.0,18.0,0.5,0.59,0.379,0.663,0.03,0.096,3.0,0.0,-1.383,158,84,74,0,closed,astroturf,1,0,0,1,3,0,2.0,1.0,28.0,20.667,8.0,5.0,0.0,2.0,1.0,27.667,23.667,6.0,7.0,0.0,True,False,False,2024-12-15,13:00,2.5,46.5,False
2024,15,2024_15_NE_ARI,ARI,NE,13.0,395.0,311.0,243.0,209.0,153.0,102.0,201.0,186.0,3.0,2.0,0.179,0.007,0.007,0.179,0.237,-0.196,-0.196,0.237,6.695,12.043,0.482,0.6,14.881,0.438,2.0,0.0,2.0,0.0,0.001,0.001,0.122,0.0,0.0,0.016,21.0,17.0,0.488,0.446,0.631,0.569,0.119,0.123,3.0,0.0,0.718,155,74,81,0,closed,grass,1,0,0,0,3,0,0.0,3.0,15.333,23.0,6.0,7.0,0.0,0.0,3.0,20.333,29.0,3.0,10.0,0.0,False,False,False,2024-12-15,16:25,6.0,46.5,False
2024,15,2024_15_NYJ_JAX,JAX,NYJ,-7.0,421.0,402.0,312.0,322.0,109.0,80.0,201.0,186.0,2.0,4.0,0.137,0.295,0.295,0.137,0.354,0.884,0.884,0.354,1.768,-3.112,0.577,0.461,13.262,22.442,1.0,2.0,3.0,2.0,0.001,0.001,0.082,0.054,0.0,0.014,26.0,21.0,0.598,0.532,0.68,0.494,0.155,0.026,1.0,1.0,-1.103,183,85,98,0,outdoors,grass,0,1,0,3,3,0,1.0,2.0,12.0,27.0,3.0,10.0,0.0,0.0,3.0,24.667,28.667,3.0,10.0,0.0,True,False,False,2024-12-15,13:00,-3.5,41.5,True
2024,15,2024_15_PIT_PHI,PHI,PIT,14.0,401.0,163.0,282.0,118.0,120.0,45.0,202.0,188.0,3.0,1.0,0.113,-0.085,-0.085,0.113,0.253,-0.18,-0.18,0.253,13.575,-1.098,0.479,0.466,10.638,-4.959,2.0,3.0,4.0,5.0,0.001,0.0,0.108,0.053,0.011,0.0,26.0,10.0,0.421,0.466,0.789,0.448,0.232,0.121,2.0,0.0,1.294,164,90,74,0,outdoors,grass,1,0,0,2,1,0,3.0,0.0,27.667,18.333,11.0,2.0,0.0,2.0,1.0,30.0,25.333,10.0,3.0,0.0,False,False,False,2024-12-15,16:25,5.5,43.0,True
2024,15,2024_15_TB_LAC,LAC,TB,-23.0,206.0,506.0,174.0,308.0,32.0,198.0,202.0,187.0,2.0,4.0,-0.221,0.196,0.196,-0.221,-0.071,0.496,0.496,-0.071,-0.312,14.891,0.457,0.576,-11.963,16.647,1.0,3.0,2.0,9.0,0.001,0.0,0.0,0.107,0.0,0.012,14.0,24.0,0.586,0.407,0.586,0.43,0.029,0.035,0.0,3.0,-0.006,164,85,79,0,dome,matrixturf,0,1,0,0,2,0,1.0,2.0,19.0,20.667,8.0,5.0,0.0,3.0,0.0,28.0,14.333,7.0,6.0,0.0,False,False,False,2024-12-15,16:25,3.0,46.0,False
2024,15,2024_15_WAS_NO,NO,WAS,-1.0,245.0,326.0,183.0,234.0,62.0,92.0,201.0,186.0,2.0,2.0,-0.012,0.034,0.034,-0.012,-0.225,0.321,0.321,-0.225,-15.906,11.438,0.412,0.511,-0.791,3.201,8.0,3.0,6.0,7.0,0.0,0.001,0.044,0.098,0.015,0.011,16.0,23.0,0.565,0.511,0.565,0.798,0.087,0.521,0.0,1.0,0.485,175,83,92,0,dome,sportturf,0,1,0,3,1,0,2.0,1.0,21.0,15.333,5.0,8.0,0.0,1.0,2.0,28.667,26.333,8.0,5.0,0.0,True,False,False,2024-12-15,13:00,-7.5,44.5,False
2024,16,2024_16_ARI_CAR,CAR,ARI,6.0,392.0,382.0,218.0,219.0,175.0,163.0,201.0,187.0,5.0,3.0,0.178,0.12,0.12,0.178,0.845,0.352,0.352,0.845,5.646,-1.139,0.461,0.511,15.817,10.775,3.0,3.0,3.0,3.0,0.001,0.001,0.068,0.067,0.023,0.011,22.0,23.0,0.389,0.5,0.433,0.6,0.0,0.078,1.0,0.0,-1.556,191,86,84,21,outdoors,grass,1,0,0,4,1,0,0.0,3.0,17.667,26.0,3.0,11.0,0.0,1.0,2.0,23.333,23.333,7.0,7.0,0.0,True,False,False,2024-12-22,13:00,-5.5,47.0,True
2024,16,2024_16_CLE_CIN,CIN,CLE,18.0,326.0,273.0,229.0,148.0,98.0,125.0,202.0,187.0,3.0,1.0,0.034,-0.218,-0.218,0.034,0.065,-0.368,-0.368,0.065,18.074,-3.461,0.557,0.351,2.391,-16.814,5.0,4.0,10.0,8.0,0.001,0.0,0.057,0.04,0.0,0.013,20.0,18.0,0.507,0.584,0.62,0.74,0.028,0.169,2.0,2.0,-1.155,156,74,82,0,outdoors,fieldturf,1,0,0,11,10,0,2.0,1.0,34.0,30.333,6.0,8.0,0.0,0.0,3.0,17.667,29.667,3.0,11.0,0.0,True,True,False,2024-12-22,13:00,10.0,46.5,True
2024,16,2024_16_DEN_LAC,LAC,DEN,7.0,382.0,355.0,308.0,270.0,91.0,85.0,201.0,186.0,4.0,3.0,0.212,0.144,0.144,0.212,0.634,0.165,0.165,0.634,7.394,-1.607,0.538,0.494,16.961,11.989,2.0,2.0,4.0,8.0,0.001,0.001,0.076,0.061,0.0,0.024,23.0,22.0,0.494,0.542,0.469,0.566,0.074,0.036,1.0,0.0,-1.22,175,88,87,0,dome,matrixturf,1,0,0,7,14,0,1.0,2.0,17.0,24.0,8.0,6.0,0.0,3.0,0.0,33.667,21.333,9.0,5.0,0.0,True,True,False,2024-12-19,20:15,3.0,41.5,False
2024,16,2024_16_DET_CHI,CHI,DET,-17.0,382.0,475.0,357.0,329.0,25.0,147.0,203.0,186.0,2.0,4.0,-0.003,0.28,0.28,-0.003,-0.22,0.325,0.325,-0.22,5.802,1.942,0.47,0.58,5.072,22.654,1.0,2.0,3.0,5.0,0.0,0.001,0.024,0.088,0.037,0.0,19.0,27.0,0.578,0.402,0.59,0.293,0.181,0.0,2.0,3.0,-1.939,173,101,72,0,outdoors,grass,0,1,0,9,12,0,0.0,3.0,15.0,30.333,4.0,10.0,0.0,2.0,1.0,33.0,33.0,12.0,2.0,0.0,True,True,False,2024-12-22,13:00,-7.0,47.5,True
2024,16,2024_16_HOU_KC,KC,HOU,8.0,375.0,311.0,286.0,250.0,91.0,61.0,201.0,186.0,3.0,2.0,0.106,0.057,0.057,0.106,0.457,0.028,0.028,0.457,0.41,0.887,0.512,0.427,9.076,4.287,2.0,1.0,11.0,4.0,0.001,0.0,0.081,0.096,0.012,0.0,25.0,20.0,0.563,0.587,0.69,0.533,0.0,0.013,2.0,0.0,-1.111,172,90,82,0,outdoors,grass,1,0,0,4,2,0,3.0,0.0,19.667,13.667,13.0,1.0,0.0,2.0,1.0,23.333,21.333,9.0,5.0,0.0,True,False,False,2024-12-21,13:00,3.5,42.5,True
2024,16,2024_16_JAX_LV,LV,JAX,5.0,314.0,308.0,258.0,236.0,65.0,72.0,201.0,188.0,2.0,2.0,-0.133,-0.23,-0.23,-0.133,0.089,-0.37,-0.37,0.089,-9.633,-3.557,0.407,0.333,-12.144,-16.636,1.0,2.0,4.0,5.0,0.001,0.0,0.045,0.074,0.0,0.012,21.0,15.0,0.511,0.556,0.5,0.667,0.011,0.136,2.0,0.0,-0.353,182,97,85,0,dome,grass,1,0,0,1,2,0,0.0,3.0,13.0,20.667,2.0,12.0,0.0,1.0,2.0,18.333,20.333,3.0,11.0,0.0,True,False,False,2024-12-22,16:25,2.5,41.5,False
2024,16,2024_16_LA_NYJ,NYJ,LA,-10.0,321.0,242.0,252.0,110.0,69.0,136.0,202.0,187.0,1.0,2.0,-0.126,0.069,0.069,-0.126,-0.239,0.326,0.326,-0.239,-3.421,-1.768,0.456,0.46,-9.916,4.32,0.0,1.0,1.0,2.0,0.0,0.001,0.064,0.082,0.026,0.0,17.0,17.0,0.62,0.312,0.684,0.297,0.101,0.0,0.0,2.0,-0.727,152,73,79,0,outdoors,fieldturf,0,1,0,1,1,0,1.0,2.0,26.333,27.667,4.0,10.0,0.0,3.0,0.0,25.667,20.667,8.0,6.0,0.0,False,False,False,2024-12-22,13:00,-3.0,47.0,True
2024,16,2024_16_MIN_SEA,SEA,MIN,-3.0,361.0,298.0,310.0,231.0,51.0,70.0,201.0,186.0,3.0,3.0,0.038,0.125,0.125,0.038,0.047,0.596,0.596,0.047,6.411,-1.711,0.529,0.506,3.309,10.353,3.0,2.0,7.0,8.0,0.001,0.001,0.024,0.036,0.012,0.012,23.0,19.0,0.552,0.5,0.598,0.345,0.138,0.048,0.0,2.0,-1.287,180,86,94,0,outdoors,fieldturf,0,1,0,4,1,0,2.0,1.0,23.0,23.0,8.0,6.0,0.0,3.0,0.0,31.667,18.333,12.0,2.0,0.0,True,False,False,2024-12-22,16:05,-2.5,43.0,True
2024,16,2024_16_NE_BUF,BUF,NE,3.0,324.0,379.0,178.0,267.0,146.0,112.0,201.0,188.0,2.0,4.0,0.073,0.035,0.035,0.073,0.375,-0.058,-0.058,0.375,-4.082,7.809,0.486,0.516,5.41,3.143,2.0,1.0,4.0,2.0,0.0,0.001,0.055,0.078,0.014,0.022,19.0,27.0,0.467,0.495,0.693,0.549,0.04,0.066,1.0,0.0,-1.06,178,87,91,0,outdoors,a_turf,1,0,0,8,12,0,2.0,1.0,41.667,32.0,11.0,3.0,0.0,0.0,3.0,18.667,29.667,3.0,11.0,0.0,True,True,False,2024-12-22,16:25,14.0,48.0,True
